datum,ritnummer,haltenaam,haltevolgorde,aantal uitstappers,aantal instappers,time,passenger_count,percentage_out
13-9-2017,1230,Kromme Rijn,4,0,0,921,104,0.0
13-9-2017,1230,Galgenwaard,5,2,0,924,104,0.019230769230769232
13-9-2017,1230,Vaartsche Rijn,7,15,12,928,102,0.14705882352941177
13-9-2017,1230,Centraal Station,8,94,0,933,99,0.9494949494949495
14-9-2017,1230,WKZ,0,0,0,910,0,0
14-9-2017,1230,UMC,1,0,0,911,0,0
14-9-2017,1230,Heidelberglaan,2,0,63,913,0,0
14-9-2017,1230,Padualaan,3,0,22,916,63,0.0
14-9-2017,1230,Kromme Rijn,4,0,14,919,85,0.0
14-9-2017,1230,Galgenwaard,5,1,0,921,99,0.010101010101010102
14-9-2017,1230,Vaartsche Rijn,7,14,18,924,98,0.14285714285714285
14-9-2017,1230,Centraal Station,8,100,0,931,102,0.9803921568627451
15-9-2017,1230,WKZ,0,0,2,908,0,0
15-9-2017,1230,UMC,1,0,0,910,2,0.0
15-9-2017,1230,Heidelberglaan,2,0,52,913,2,0.0
15-9-2017,1230,Padualaan,3,0,62,915,54,0.0
15-9-2017,1230,Kromme Rijn,4,0,17,918,116,0.0
15-9-2017,1230,Galgenwaard,5,0,6,920,133,0.0
15-9-2017,1230,Vaartsche Rijn,7,15,19,924,139,0.1079136690647482
15-9-2017,1230,Centraal Station,8,138,0,929,143,0.965034965034965
18-9-2017,1230,WKZ,0,0,0,910,0,0
18-9-2017,1230,UMC,1,0,1,911,0,0
18-9-2017,1230,Heidelberglaan,2,0,87,913,1,0.0
18-9-2017,1230,Padualaan,3,0,41,916,88,0.0
18-9-2017,1230,Kromme Rijn,4,0,4,919,129,0.0
18-9-2017,1230,Galgenwaard,5,3,6,922,133,0.022556390977443608
18-9-2017,1230,Vaartsche Rijn,7,16,20,925,136,0.11764705882352941
18-9-2017,1230,Centraal Station,8,133,0,930,140,0.95
19-9-2017,1230,WKZ,0,0,3,914,0,0
19-9-2017,1230,UMC,1,0,16,915,3,0.0
19-9-2017,1230,Heidelberglaan,2,0,52,917,19,0.0
19-9-2017,1230,Padualaan,3,1,35,920,71,0.014084507042253521
19-9-2017,1230,Kromme Rijn,4,1,22,922,105,0.009523809523809525
19-9-2017,1230,Galgenwaard,5,2,8,925,126,0.015873015873015872
19-9-2017,1230,Vaartsche Rijn,7,21,21,927,132,0.1590909090909091
19-9-2017,1230,Centraal Station,8,127,0,932,132,0.9621212121212122
20-9-2017,1230,WKZ,0,0,2,910,0,0
20-9-2017,1230,UMC,1,0,14,912,2,0.0
20-9-2017,1230,Heidelberglaan,2,0,41,913,16,0.0
20-9-2017,1230,Padualaan,3,0,76,916,57,0.0
20-9-2017,1230,Kromme Rijn,4,2,12,919,133,0.015037593984962405
20-9-2017,1230,Galgenwaard,5,2,1,922,143,0.013986013986013986
20-9-2017,1230,Vaartsche Rijn,7,22,21,925,142,0.15492957746478872
20-9-2017,1230,Centraal Station,8,136,0,929,141,0.9645390070921985
21-9-2017,1230,WKZ,0,0,0,908,0,0
21-9-2017,1230,UMC,1,0,4,910,0,0
21-9-2017,1230,Heidelberglaan,2,0,28,912,4,0.0
21-9-2017,1230,Padualaan,3,0,35,915,32,0.0
21-9-2017,1230,Kromme Rijn,4,0,8,916,67,0.0
21-9-2017,1230,Galgenwaard,5,1,4,919,75,0.013333333333333334
21-9-2017,1230,Vaartsche Rijn,7,21,34,922,78,0.2692307692307692
21-9-2017,1230,Centraal Station,8,90,0,926,91,0.989010989010989
22-9-2017,1230,WKZ,0,0,1,909,0,0
22-9-2017,1230,UMC,1,1,5,912,1,1.0
22-9-2017,1230,Heidelberglaan,2,0,41,913,5,0.0
22-9-2017,1230,Padualaan,3,0,34,916,46,0.0
22-9-2017,1230,Kromme Rijn,4,1,11,918,80,0.0125
22-9-2017,1230,Galgenwaard,5,3,0,920,90,0.03333333333333333
22-9-2017,1230,Vaartsche Rijn,7,21,34,923,87,0.2413793103448276
22-9-2017,1230,Centraal Station,8,86,0,927,100,0.86
25-9-2017,1230,WKZ,0,0,2,912,0,0
25-9-2017,1230,UMC,1,0,24,914,2,0.0
25-9-2017,1230,Heidelberglaan,2,0,72,917,26,0.0
25-9-2017,1230,Padualaan,3,0,27,919,98,0.0
25-9-2017,1230,Kromme Rijn,4,0,0,920,125,0.0
25-9-2017,1230,Galgenwaard,5,5,3,924,125,0.04
25-9-2017,1230,Vaartsche Rijn,7,25,34,928,123,0.2032520325203252
25-9-2017,1230,Centraal Station,8,119,0,933,132,0.9015151515151515
26-9-2017,1230,WKZ,0,0,1,911,0,0
26-9-2017,1230,UMC,1,0,10,913,1,0.0
26-9-2017,1230,Heidelberglaan,2,0,81,914,11,0.0
26-9-2017,1230,Padualaan,3,0,21,917,92,0.0
26-9-2017,1230,Kromme Rijn,4,1,8,919,113,0.008849557522123894
26-9-2017,1230,Galgenwaard,5,2,4,923,120,0.016666666666666666
26-9-2017,1230,Vaartsche Rijn,7,30,37,927,122,0.2459016393442623
26-9-2017,1230,Centraal Station,8,118,0,931,129,0.9147286821705426
27-9-2017,1230,WKZ,0,0,2,909,0,0
27-9-2017,1230,UMC,1,0,9,911,2,0.0
27-9-2017,1230,Heidelberglaan,2,0,33,913,11,0.0
27-9-2017,1230,Padualaan,3,0,24,915,44,0.0
27-9-2017,1230,Kromme Rijn,4,0,5,918,68,0.0
27-9-2017,1230,Galgenwaard,5,1,1,921,73,0.0136986301369863
27-9-2017,1230,Vaartsche Rijn,7,27,40,924,73,0.3698630136986301
27-9-2017,1230,Centraal Station,8,74,0,929,86,0.8604651162790697
28-9-2017,1230,WKZ,0,0,1,912,0,0
28-9-2017,1230,UMC,1,0,15,913,1,0.0
28-9-2017,1230,Heidelberglaan,2,0,70,915,16,0.0
28-9-2017,1230,Padualaan,3,1,22,918,86,0.011627906976744186
28-9-2017,1230,Kromme Rijn,4,0,0,919,107,0.0
28-9-2017,1230,Galgenwaard,5,2,3,922,107,0.018691588785046728
28-9-2017,1230,Vaartsche Rijn,7,29,40,926,108,0.26851851851851855
28-9-2017,1230,Centraal Station,8,104,0,931,119,0.8739495798319328
29-9-2017,1230,WKZ,0,0,0,909,0,0
29-9-2017,1230,UMC,1,0,12,911,0,0
29-9-2017,1230,Heidelberglaan,2,0,46,913,12,0.0
29-9-2017,1230,Padualaan,3,0,41,916,58,0.0
29-9-2017,1230,Kromme Rijn,4,0,7,918,99,0.0
29-9-2017,1230,Galgenwaard,5,0,7,920,106,0.0
29-9-2017,1230,Vaartsche Rijn,7,27,39,923,113,0.23893805309734514
29-9-2017,1230,Centraal Station,8,113,0,927,125,0.904
5-9-2017,1231,Centraal Station,0,0,32,898,0,0
5-9-2017,1231,Vaartsche Rijn,1,1,1,903,32,0.03125
5-9-2017,1231,Galgenwaard,3,0,3,907,32,0.0
5-9-2017,1231,Kromme Rijn,4,2,0,909,35,0.05714285714285714
5-9-2017,1231,Padualaan,5,17,1,914,33,0.5151515151515151
5-9-2017,1231,Heidelberglaan,6,8,0,915,17,0.47058823529411764
5-9-2017,1231,UMC,7,3,0,918,9,0.3333333333333333
5-9-2017,1231,WKZ,8,4,0,920,6,0.6666666666666666
6-9-2017,1231,Centraal Station,0,0,17,899,0,0
6-9-2017,1231,Vaartsche Rijn,1,3,2,903,17,0.17647058823529413
6-9-2017,1231,Galgenwaard,3,0,1,907,16,0.0
6-9-2017,1231,Kromme Rijn,4,0,0,909,17,0.0
6-9-2017,1231,Padualaan,5,8,0,912,17,0.47058823529411764
6-9-2017,1231,Heidelberglaan,6,3,0,914,9,0.3333333333333333
6-9-2017,1231,UMC,7,5,0,915,6,0.8333333333333334
6-9-2017,1231,WKZ,8,0,0,916,1,0.0
7-9-2017,1231,Centraal Station,0,0,36,899,0,0
7-9-2017,1231,Vaartsche Rijn,1,8,2,905,36,0.2222222222222222
7-9-2017,1231,Galgenwaard,3,0,2,909,30,0.0
7-9-2017,1231,Kromme Rijn,4,1,0,911,32,0.03125
7-9-2017,1231,Padualaan,5,20,0,914,31,0.6451612903225806
7-9-2017,1231,Heidelberglaan,6,9,0,916,11,0.8181818181818182
7-9-2017,1231,UMC,7,2,0,917,2,1.0
7-9-2017,1231,WKZ,8,1,0,918,0,0
8-9-2017,1231,Centraal Station,0,0,8,902,0,0
8-9-2017,1231,Vaartsche Rijn,1,12,3,907,8,1.5
8-9-2017,1231,Galgenwaard,3,0,1,912,0,0
8-9-2017,1231,Kromme Rijn,4,1,0,914,1,1.0
8-9-2017,1231,Padualaan,5,1,0,917,0,0
8-9-2017,1231,Heidelberglaan,6,5,0,919,0,0
8-9-2017,1231,UMC,7,0,0,919,0,0
8-9-2017,1231,WKZ,8,2,0,921,0,0
11-9-2017,1231,Centraal Station,0,0,24,899,0,0
11-9-2017,1231,Vaartsche Rijn,1,14,5,905,24,0.5833333333333334
11-9-2017,1231,Galgenwaard,3,0,1,909,15,0.0
11-9-2017,1231,Kromme Rijn,4,3,2,911,16,0.1875
11-9-2017,1231,Padualaan,5,11,1,914,15,0.7333333333333333
11-9-2017,1231,Heidelberglaan,6,12,6,916,5,2.4
11-9-2017,1231,UMC,7,2,0,918,0,0
11-9-2017,1231,WKZ,8,7,0,919,0,0
12-9-2017,1231,Centraal Station,0,0,4,899,0,0
12-9-2017,1231,Vaartsche Rijn,1,15,7,903,4,3.75
12-9-2017,1231,Galgenwaard,3,0,0,907,0,0
12-9-2017,1231,Kromme Rijn,4,1,0,908,0,0
12-9-2017,1231,Padualaan,5,2,0,910,0,0
12-9-2017,1231,Heidelberglaan,6,1,2,912,0,0
12-9-2017,1231,UMC,7,0,0,914,1,0.0
12-9-2017,1231,WKZ,8,2,0,916,1,2.0
13-9-2017,1231,Centraal Station,0,0,55,900,0,0
13-9-2017,1231,Vaartsche Rijn,1,17,7,903,55,0.3090909090909091
13-9-2017,1231,Galgenwaard,3,1,1,907,45,0.022222222222222223
13-9-2017,1231,Kromme Rijn,4,1,1,909,45,0.022222222222222223
13-9-2017,1231,Padualaan,5,19,0,911,45,0.4222222222222222
13-9-2017,1231,Heidelberglaan,6,30,1,913,26,1.1538461538461537
13-9-2017,1231,UMC,7,2,0,915,0,0
13-9-2017,1231,WKZ,8,1,0,917,0,0
14-9-2017,1231,Centraal Station,0,0,54,899,0,0
14-9-2017,1231,Vaartsche Rijn,1,21,7,903,54,0.3888888888888889
14-9-2017,1231,Galgenwaard,3,7,3,908,40,0.175
14-9-2017,1231,Kromme Rijn,4,1,0,910,36,0.027777777777777776
14-9-2017,1231,Padualaan,5,14,0,912,35,0.4
14-9-2017,1231,Heidelberglaan,6,17,0,914,21,0.8095238095238095
14-9-2017,1231,UMC,7,1,0,916,4,0.25
14-9-2017,1231,WKZ,8,1,0,917,3,0.3333333333333333
15-9-2017,1231,Centraal Station,0,0,13,899,0,0
15-9-2017,1231,Vaartsche Rijn,1,29,7,905,13,2.230769230769231
15-9-2017,1231,Galgenwaard,3,0,2,908,0,0
15-9-2017,1231,Kromme Rijn,4,2,13,910,2,1.0
15-9-2017,1231,Padualaan,5,11,0,913,13,0.8461538461538461
15-9-2017,1231,Heidelberglaan,6,7,0,915,2,3.5
15-9-2017,1231,UMC,7,4,0,917,0,0
15-9-2017,1231,WKZ,8,1,0,918,0,0
18-9-2017,1231,Centraal Station,0,0,30,898,0,0
18-9-2017,1231,Vaartsche Rijn,1,32,7,903,30,1.0666666666666667
18-9-2017,1231,Galgenwaard,3,5,0,906,5,1.0
18-9-2017,1231,Kromme Rijn,4,0,0,908,0,0
18-9-2017,1231,Padualaan,5,5,0,912,0,0
18-9-2017,1231,Heidelberglaan,6,11,2,914,0,0
18-9-2017,1231,UMC,7,2,0,915,0,0
18-9-2017,1231,WKZ,8,2,0,917,0,0
19-9-2017,1231,Centraal Station,0,0,9,901,0,0
19-9-2017,1231,Vaartsche Rijn,1,39,9,907,9,4.333333333333333
19-9-2017,1231,Galgenwaard,3,0,0,913,0,0
19-9-2017,1231,Kromme Rijn,4,0,2,915,0,0
19-9-2017,1231,Padualaan,5,4,1,917,2,2.0
19-9-2017,1231,Heidelberglaan,6,7,2,920,0,0
19-9-2017,1231,UMC,7,2,0,921,0,0
19-9-2017,1231,WKZ,8,3,0,923,0,0
20-9-2017,1231,Centraal Station,0,0,44,899,0,0
20-9-2017,1231,Vaartsche Rijn,1,39,7,905,44,0.8863636363636364
20-9-2017,1231,Galgenwaard,3,2,0,908,12,0.16666666666666666
20-9-2017,1231,Kromme Rijn,4,0,0,909,10,0.0
20-9-2017,1231,Padualaan,5,9,4,913,10,0.9
20-9-2017,1231,Heidelberglaan,6,18,0,915,5,3.6
20-9-2017,1231,UMC,7,4,0,916,0,0
20-9-2017,1231,WKZ,8,9,0,919,0,0
21-9-2017,1231,Centraal Station,0,0,14,898,0,0
21-9-2017,1231,Vaartsche Rijn,1,46,7,902,14,3.2857142857142856
21-9-2017,1231,Galgenwaard,3,2,0,905,0,0
21-9-2017,1231,Kromme Rijn,4,0,0,906,0,0
21-9-2017,1231,Padualaan,5,4,0,908,0,0
21-9-2017,1231,Heidelberglaan,6,2,0,910,0,0
21-9-2017,1231,UMC,7,0,0,912,0,0
21-9-2017,1231,WKZ,8,2,0,912,0,0
22-9-2017,1231,Centraal Station,0,0,0,899,0,0
22-9-2017,1231,Vaartsche Rijn,1,48,7,905,0,0
22-9-2017,1231,Galgenwaard,3,0,0,909,0,0
22-9-2017,1231,Kromme Rijn,4,0,0,911,0,0
22-9-2017,1231,Padualaan,5,0,0,914,0,0
22-9-2017,1231,Heidelberglaan,6,3,0,916,0,0
22-9-2017,1231,UMC,7,0,0,918,0,0
22-9-2017,1231,WKZ,8,0,0,919,0,0
25-9-2017,1231,Centraal Station,0,0,16,899,0,0
25-9-2017,1231,Vaartsche Rijn,1,48,11,904,16,3.0
25-9-2017,1231,Galgenwaard,3,0,1,907,0,0
25-9-2017,1231,Kromme Rijn,4,2,0,909,1,2.0
25-9-2017,1231,Padualaan,5,5,3,913,0,0
25-9-2017,1231,Heidelberglaan,6,8,0,914,0,0
25-9-2017,1231,UMC,7,2,0,916,0,0
25-9-2017,1231,WKZ,8,0,0,917,0,0
26-9-2017,1231,Centraal Station,0,0,18,900,0,0
26-9-2017,1231,Vaartsche Rijn,1,53,13,905,18,2.9444444444444446
26-9-2017,1231,Galgenwaard,3,0,0,909,0,0
26-9-2017,1231,Kromme Rijn,4,2,0,911,0,0
26-9-2017,1231,Padualaan,5,1,0,913,0,0
26-9-2017,1231,Heidelberglaan,6,18,0,915,0,0
26-9-2017,1231,UMC,7,0,0,917,0,0
26-9-2017,1231,WKZ,8,0,0,918,0,0
27-9-2017,1231,Centraal Station,0,0,12,897,0,0
27-9-2017,1231,Vaartsche Rijn,1,54,15,904,12,4.5
27-9-2017,1231,Galgenwaard,3,1,0,907,0,0
27-9-2017,1231,Kromme Rijn,4,0,0,909,0,0
27-9-2017,1231,Padualaan,5,1,0,911,0,0
27-9-2017,1231,Heidelberglaan,6,8,1,912,0,0
27-9-2017,1231,UMC,7,3,0,914,0,0
27-9-2017,1231,WKZ,8,1,0,915,0,0
28-9-2017,1231,Centraal Station,0,0,0,897,0,0
28-9-2017,1231,Vaartsche Rijn,1,56,14,903,0,0
28-9-2017,1231,Galgenwaard,3,0,0,907,0,0
28-9-2017,1231,Kromme Rijn,4,0,0,908,0,0
28-9-2017,1231,Padualaan,5,0,0,912,0,0
28-9-2017,1231,Heidelberglaan,6,0,1,914,0,0
28-9-2017,1231,UMC,7,1,0,916,1,1.0
28-9-2017,1231,WKZ,8,0,0,917,0,0
29-9-2017,1231,Centraal Station,0,0,28,899,0,0
29-9-2017,1231,Vaartsche Rijn,1,58,14,904,28,2.0714285714285716
29-9-2017,1231,Galgenwaard,3,0,1,907,0,0
29-9-2017,1231,Kromme Rijn,4,7,0,909,1,7.0
29-9-2017,1231,Padualaan,5,9,0,912,0,0
29-9-2017,1231,Heidelberglaan,6,4,0,913,0,0
29-9-2017,1231,UMC,7,3,0,915,0,0
29-9-2017,1231,WKZ,8,0,0,916,0,0
1-9-2017,1232,WKZ,0,0,24,914,0,0
1-9-2017,1232,UMC,1,0,0,917,24,0.0
1-9-2017,1232,Heidelberglaan,2,0,1,918,24,0.0
1-9-2017,1232,Padualaan,3,0,29,921,25,0.0
1-9-2017,1232,Kromme Rijn,4,1,1,923,54,0.018518518518518517
1-9-2017,1232,Galgenwaard,5,1,7,926,54,0.018518518518518517
1-9-2017,1232,Vaartsche Rijn,7,4,12,929,60,0.06666666666666667
1-9-2017,1232,Centraal Station,8,68,0,936,68,1.0
4-9-2017,1232,WKZ,0,0,2,918,0,0
4-9-2017,1232,UMC,1,0,13,921,2,0.0
4-9-2017,1232,Heidelberglaan,2,1,72,922,15,0.06666666666666667
4-9-2017,1232,Padualaan,3,0,46,925,86,0.0
4-9-2017,1232,Kromme Rijn,4,0,1,927,132,0.0
4-9-2017,1232,Galgenwaard,5,8,5,930,133,0.06015037593984962
4-9-2017,1232,Vaartsche Rijn,7,12,15,934,130,0.09230769230769231
4-9-2017,1232,Centraal Station,8,126,0,939,133,0.9473684210526315
5-9-2017,1232,WKZ,0,0,2,919,0,0
5-9-2017,1232,UMC,1,1,26,931,2,0.5
5-9-2017,1232,Heidelberglaan,2,0,0,933,27,0.0
5-9-2017,1232,Padualaan,3,0,0,935,27,0.0
5-9-2017,1232,Kromme Rijn,4,1,0,938,27,0.037037037037037035
5-9-2017,1232,Galgenwaard,5,3,0,940,26,0.11538461538461539
5-9-2017,1232,Vaartsche Rijn,7,7,15,945,23,0.30434782608695654
5-9-2017,1232,Centraal Station,8,22,0,950,31,0.7096774193548387
6-9-2017,1232,WKZ,0,0,40,914,0,0
6-9-2017,1232,UMC,1,0,0,917,40,0.0
6-9-2017,1232,Heidelberglaan,2,0,0,918,40,0.0
6-9-2017,1232,Padualaan,3,0,38,923,40,0.0
6-9-2017,1232,Kromme Rijn,4,0,2,925,78,0.0
6-9-2017,1232,Galgenwaard,5,4,9,928,80,0.05
6-9-2017,1232,Vaartsche Rijn,7,10,32,932,85,0.11764705882352941
6-9-2017,1232,Centraal Station,8,98,0,938,107,0.9158878504672897
7-9-2017,1232,WKZ,0,0,2,913,0,0
7-9-2017,1232,UMC,1,0,10,916,2,0.0
7-9-2017,1232,Heidelberglaan,2,0,35,918,12,0.0
7-9-2017,1232,Padualaan,3,8,0,921,47,0.1702127659574468
7-9-2017,1232,Kromme Rijn,4,0,0,923,39,0.0
7-9-2017,1232,Galgenwaard,5,1,0,926,39,0.02564102564102564
7-9-2017,1232,Vaartsche Rijn,7,7,30,929,38,0.18421052631578946
7-9-2017,1232,Centraal Station,8,38,0,934,61,0.6229508196721312
8-9-2017,1232,WKZ,0,0,3,922,0,0
8-9-2017,1232,UMC,1,0,0,924,3,0.0
8-9-2017,1232,Heidelberglaan,2,0,77,925,3,0.0
8-9-2017,1232,Padualaan,3,0,43,928,80,0.0
8-9-2017,1232,Kromme Rijn,4,1,3,930,123,0.008130081300813009
8-9-2017,1232,Galgenwaard,5,3,3,932,125,0.024
8-9-2017,1232,Vaartsche Rijn,7,9,45,935,125,0.072
8-9-2017,1232,Centraal Station,8,138,0,941,161,0.8571428571428571
11-9-2017,1232,WKZ,0,0,0,915,0,0
11-9-2017,1232,UMC,1,0,19,917,0,0
11-9-2017,1232,Heidelberglaan,2,0,83,920,19,0.0
11-9-2017,1232,Padualaan,3,0,37,922,102,0.0
11-9-2017,1232,Kromme Rijn,4,3,4,924,139,0.02158273381294964
11-9-2017,1232,Galgenwaard,5,4,3,927,140,0.02857142857142857
11-9-2017,1232,Vaartsche Rijn,7,14,44,931,139,0.10071942446043165
11-9-2017,1232,Centraal Station,8,137,0,935,169,0.8106508875739645
12-9-2017,1232,WKZ,0,0,4,915,0,0
12-9-2017,1232,UMC,1,0,10,918,4,0.0
12-9-2017,1232,Heidelberglaan,2,0,77,920,14,0.0
12-9-2017,1232,Padualaan,3,2,0,922,91,0.02197802197802198
12-9-2017,1232,Kromme Rijn,4,0,16,924,89,0.0
12-9-2017,1232,Galgenwaard,5,1,1,929,105,0.009523809523809525
12-9-2017,1232,Vaartsche Rijn,7,16,44,932,105,0.1523809523809524
12-9-2017,1232,Centraal Station,8,100,0,937,133,0.7518796992481203
13-9-2017,1232,WKZ,0,0,4,914,0,0
13-9-2017,1232,UMC,1,0,2,916,4,0.0
13-9-2017,1232,Heidelberglaan,2,0,76,920,6,0.0
13-9-2017,1232,Padualaan,3,0,11,923,82,0.0
13-9-2017,1232,Kromme Rijn,4,1,2,926,93,0.010752688172043012
13-9-2017,1232,Galgenwaard,5,1,2,929,94,0.010638297872340425
13-9-2017,1232,Vaartsche Rijn,7,20,46,933,95,0.21052631578947367
13-9-2017,1232,Centraal Station,8,92,0,938,121,0.7603305785123967
14-9-2017,1232,WKZ,0,0,4,919,0,0
14-9-2017,1232,UMC,1,0,22,921,4,0.0
14-9-2017,1232,Heidelberglaan,2,0,72,922,26,0.0
14-9-2017,1232,Padualaan,3,1,0,925,98,0.01020408163265306
14-9-2017,1232,Kromme Rijn,4,0,4,928,97,0.0
14-9-2017,1232,Galgenwaard,5,1,14,930,101,0.009900990099009901
14-9-2017,1232,Vaartsche Rijn,7,26,67,935,114,0.22807017543859648
14-9-2017,1232,Centraal Station,8,124,0,940,155,0.8
15-9-2017,1232,WKZ,0,0,0,915,0,0
15-9-2017,1232,UMC,1,0,0,917,0,0
15-9-2017,1232,Heidelberglaan,2,0,44,918,0,0
15-9-2017,1232,Padualaan,3,0,0,922,44,0.0
15-9-2017,1232,Kromme Rijn,4,0,0,925,44,0.0
15-9-2017,1232,Galgenwaard,5,0,0,929,44,0.0
15-9-2017,1232,Vaartsche Rijn,7,23,65,933,44,0.5227272727272727
15-9-2017,1232,Centraal Station,8,44,0,939,86,0.5116279069767442
18-9-2017,1232,WKZ,0,0,1,915,0,0
18-9-2017,1232,UMC,1,0,7,917,1,0.0
18-9-2017,1232,Heidelberglaan,2,0,34,919,8,0.0
18-9-2017,1232,Padualaan,3,0,14,923,42,0.0
18-9-2017,1232,Kromme Rijn,4,0,4,925,56,0.0
18-9-2017,1232,Galgenwaard,5,0,13,929,60,0.0
18-9-2017,1232,Vaartsche Rijn,7,25,69,933,73,0.3424657534246575
18-9-2017,1232,Centraal Station,8,75,0,938,117,0.6410256410256411
19-9-2017,1232,WKZ,0,0,1,915,0,0
19-9-2017,1232,UMC,1,0,4,916,1,0.0
19-9-2017,1232,Heidelberglaan,2,0,34,918,5,0.0
19-9-2017,1232,Padualaan,3,0,12,921,39,0.0
19-9-2017,1232,Kromme Rijn,4,0,5,924,51,0.0
19-9-2017,1232,Galgenwaard,5,1,9,927,56,0.017857142857142856
19-9-2017,1232,Vaartsche Rijn,7,24,73,929,64,0.375
19-9-2017,1232,Centraal Station,8,68,0,934,113,0.6017699115044248
20-9-2017,1232,WKZ,0,0,0,919,0,0
20-9-2017,1232,UMC,1,0,0,921,0,0
20-9-2017,1232,Heidelberglaan,2,0,0,922,0,0
20-9-2017,1232,Padualaan,3,0,29,924,0,0
20-9-2017,1232,Kromme Rijn,4,0,8,926,29,0.0
20-9-2017,1232,Galgenwaard,5,1,1,929,37,0.02702702702702703
20-9-2017,1232,Vaartsche Rijn,7,24,73,931,37,0.6486486486486487
20-9-2017,1232,Centraal Station,8,37,0,936,86,0.43023255813953487
21-9-2017,1232,WKZ,0,0,2,915,0,0
21-9-2017,1232,UMC,1,0,0,917,2,0.0
21-9-2017,1232,Heidelberglaan,2,0,46,919,2,0.0
21-9-2017,1232,Padualaan,3,0,10,922,48,0.0
21-9-2017,1232,Kromme Rijn,4,0,0,924,58,0.0
21-9-2017,1232,Galgenwaard,5,2,0,926,58,0.034482758620689655
21-9-2017,1232,Vaartsche Rijn,7,25,73,929,56,0.44642857142857145
21-9-2017,1232,Centraal Station,8,55,0,933,104,0.5288461538461539
22-9-2017,1232,WKZ,0,0,0,916,0,0
22-9-2017,1232,UMC,1,0,7,918,0,0
22-9-2017,1232,Heidelberglaan,2,0,58,919,7,0.0
22-9-2017,1232,Padualaan,3,0,9,922,65,0.0
22-9-2017,1232,Kromme Rijn,4,0,4,924,74,0.0
22-9-2017,1232,Galgenwaard,5,0,2,928,78,0.0
22-9-2017,1232,Vaartsche Rijn,7,25,92,931,80,0.3125
22-9-2017,1232,Centraal Station,8,99,0,937,147,0.673469387755102
25-9-2017,1232,WKZ,0,0,0,915,0,0
25-9-2017,1232,UMC,1,0,5,917,0,0
25-9-2017,1232,Heidelberglaan,2,0,13,918,5,0.0
25-9-2017,1232,Padualaan,3,0,32,921,18,0.0
25-9-2017,1232,Kromme Rijn,4,0,9,923,50,0.0
25-9-2017,1232,Galgenwaard,5,2,0,924,59,0.03389830508474576
25-9-2017,1232,Vaartsche Rijn,7,28,92,929,57,0.49122807017543857
25-9-2017,1232,Centraal Station,8,54,0,934,121,0.4462809917355372
26-9-2017,1232,WKZ,0,0,1,915,0,0
26-9-2017,1232,UMC,1,0,17,917,1,0.0
26-9-2017,1232,Heidelberglaan,2,0,32,918,18,0.0
26-9-2017,1232,Padualaan,3,0,39,920,50,0.0
26-9-2017,1232,Kromme Rijn,4,0,5,922,89,0.0
26-9-2017,1232,Galgenwaard,5,5,6,925,94,0.05319148936170213
26-9-2017,1232,Vaartsche Rijn,7,29,92,927,95,0.30526315789473685
26-9-2017,1232,Centraal Station,8,92,0,932,158,0.5822784810126582
27-9-2017,1232,WKZ,0,0,4,916,0,0
27-9-2017,1232,UMC,1,0,12,918,4,0.0
27-9-2017,1232,Heidelberglaan,2,0,81,920,16,0.0
27-9-2017,1232,Padualaan,3,0,38,924,97,0.0
27-9-2017,1232,Kromme Rijn,4,0,6,926,135,0.0
27-9-2017,1232,Galgenwaard,5,1,9,928,141,0.0070921985815602835
27-9-2017,1232,Vaartsche Rijn,7,27,96,931,149,0.18120805369127516
27-9-2017,1232,Centraal Station,8,152,0,934,218,0.6972477064220184
28-9-2017,1232,WKZ,0,0,0,916,0,0
28-9-2017,1232,UMC,1,0,5,918,0,0
28-9-2017,1232,Heidelberglaan,2,0,0,920,5,0.0
28-9-2017,1232,Padualaan,3,0,0,922,5,0.0
28-9-2017,1232,Kromme Rijn,4,0,0,924,5,0.0
28-9-2017,1232,Galgenwaard,5,0,0,927,5,0.0
28-9-2017,1232,Vaartsche Rijn,7,27,95,930,5,5.4
28-9-2017,1232,Centraal Station,8,4,0,934,73,0.0547945205479452
29-9-2017,1232,WKZ,0,0,1,916,0,0
29-9-2017,1232,UMC,1,0,6,918,1,0.0
29-9-2017,1232,Heidelberglaan,2,0,33,919,7,0.0
29-9-2017,1232,Padualaan,3,0,24,922,40,0.0
29-9-2017,1232,Kromme Rijn,4,1,1,924,64,0.015625
29-9-2017,1232,Galgenwaard,5,2,11,927,64,0.03125
29-9-2017,1232,Vaartsche Rijn,7,31,95,929,73,0.4246575342465753
29-9-2017,1232,Centraal Station,8,69,0,935,137,0.5036496350364964
4-9-2017,1233,Centraal Station,0,0,11,902,0,0
4-9-2017,1233,Vaartsche Rijn,1,4,0,907,11,0.36363636363636365
4-9-2017,1233,Galgenwaard,3,0,0,910,7,0.0
4-9-2017,1233,Kromme Rijn,4,0,0,911,7,0.0
4-9-2017,1233,Padualaan,5,7,0,915,7,1.0
4-9-2017,1233,Heidelberglaan,6,4,0,917,0,0
4-9-2017,1233,UMC,7,0,0,919,0,0
4-9-2017,1233,WKZ,8,0,0,920,0,0
5-9-2017,1233,Centraal Station,0,0,0,903,0,0
5-9-2017,1233,Vaartsche Rijn,1,4,0,907,0,0
5-9-2017,1233,Galgenwaard,3,0,1,912,0,0
5-9-2017,1233,Kromme Rijn,4,0,0,914,1,0.0
